datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,fog,rain,snow,hail,thunder,tornado 
20161030T1030,31.0,87.8,20.0,68.0,52,3.7,2.3,-9999.0,-9999.0,80,East,1.8,1.1,1013,29.92,-999,-999,33.0,91.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161030T1100,30.0,86.0,20.0,68.0,55,0.0,0.0,-9999.0,-9999.0,0,North,1.8,1.1,1014,29.95,-999,-999,31.9,89.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161030T1130,29.0,84.2,21.0,69.8,62,0.0,0.0,-9999.0,-9999.0,0,North,1.8,1.1,1014,29.95,-999,-999,31.3,88.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161030T1200,28,83,20,69,53,0.0,0.0,,,,,1,1,1013,29.91,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161030T1200,28.0,82.4,20.0,68.0,62,0.0,0.0,-9999.0,-9999.0,0,North,1.8,1.1,1014,29.95,-999,-999,29.7,85.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161030T1230,27.0,80.6,20.0,68.0,65,0.0,0.0,-9999.0,-9999.0,0,North,1.8,1.1,1014,29.95,-999,-999,28.5,83.2,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161030T1300,26.0,78.8,20.0,68.0,69,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161030T1500,21,70,19,67,86,0.0,0.0,,,,,2,1,1015,29.99,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161030T1800,19,67,18,65,92,0.0,0.0,,,,,2,1,1016,30.01,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161030T2100,18,64,17,62,90,0.0,0.0,,,,,0.2,0,1016,30.02,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161031T0000,17,63,17,62,96,0.0,0.0,,,,,0.2,0,1017,30.03,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161031T0200,18.0,64.4,16.0,60.8,88,0.0,0.0,-9999.0,-9999.0,0,North,0.1,0.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161031T0230,17.0,62.6,17.0,62.6,100,0.0,0.0,-9999.0,-9999.0,0,North,0.1,0.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161031T0300,19,66,18,64,93,0.0,0.0,,,,,0.2,0,1019,30.10,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161031T0300,19.0,66.2,18.0,64.4,94,0.0,0.0,-9999.0,-9999.0,0,North,0.2,0.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161031T0330,19.0,66.2,18.0,64.4,94,0.0,0.0,-9999.0,-9999.0,0,North,0.2,0.1,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161031T0400,20.0,68.0,18.0,64.4,88,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161031T0430,23.0,73.4,18.0,64.4,73,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0500,25.0,77.0,19.0,66.2,69,3.7,2.3,-9999.0,-9999.0,60,ENE,0.8,0.5,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0530,26.0,78.8,19.0,66.2,65,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0600,27,80,19,67,55,0.0,0.0,,,,,1,1,1019,30.09,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161031T0600,27.0,80.6,19.0,66.2,61,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1020,30.12,-999,-999,28.2,82.7,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0700,28.0,82.4,19.0,66.2,58,3.7,2.3,-9999.0,-9999.0,20,NNE,1.0,0.6,1018,30.06,-999,-999,29.2,84.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0730,29.0,84.2,20.0,68.0,58,5.6,3.5,-9999.0,-9999.0,60,ENE,1.0,0.6,1018,30.06,-999,-999,30.7,87.3,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0800,29.0,84.2,19.0,66.2,55,3.7,2.3,-9999.0,-9999.0,60,ENE,1.0,0.6,1017,30.04,-999,-999,30.3,86.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0830,29.0,84.2,19.0,66.2,55,5.6,3.5,-9999.0,-9999.0,20,NNE,1.2,0.7,1017,30.04,-999,-999,30.3,86.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0900,30,86,19,66,42,5.6,3.5,,,50,NE,1,1,1016,30.00,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161031T0900,30.0,86.0,19.0,66.2,51,5.6,3.5,-9999.0,-9999.0,50,NE,1.5,0.9,1017,30.04,-999,-999,31.2,88.2,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T0930,31.0,87.8,19.0,66.2,49,3.7,2.3,-9999.0,-9999.0,50,NE,1.5,0.9,1017,30.04,-999,-999,32.4,90.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1000,31.0,87.8,18.0,64.4,46,3.7,2.3,-9999.0,-9999.0,300,WNW,1.5,0.9,1016,30.01,-999,-999,31.9,89.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1030,30.0,86.0,17.0,62.6,45,3.7,2.3,-9999.0,-9999.0,350,North,1.5,0.9,1016,30.01,-999,-999,30.3,86.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1100,29.0,84.2,16.0,60.8,45,3.7,2.3,-9999.0,-9999.0,320,NW,1.5,0.9,1016,30.01,-999,-999,29.1,84.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1130,29.0,84.2,16.0,60.8,45,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1016,30.01,-999,-999,29.1,84.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1200,27,81,15,60,38,0.0,0.0,,,,,1,1,1016,29.99,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161031T1200,27.0,80.6,15.0,59.0,48,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1016,30.01,-999,-999,27.3,81.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1230,25.0,77.0,17.0,62.6,61,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1300,24.0,75.2,17.0,62.6,65,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161031T1500,20,69,17,62,73,0.0,0.0,,,,,2,1,1017,30.04,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161031T1800,19,65,17,62,86,0.0,0.0,,,,,0.5,0,1018,30.05,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161031T2100,17,62,16,61,95,0.0,0.0,,,,,0.5,0,1018,30.05,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161101T0000,16,60,15,60,98,0.0,0.0,,,,,0.5,0,1017,30.03,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20161101T0200,15.0,59.0,15.0,59.0,100,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161101T0230,16.0,60.8,15.0,59.0,94,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161101T0300,18,64,16,60,83,1.9,1.2,,,270,West,0.5,0,1018,30.07,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161101T0300,18.0,64.4,16.0,60.8,88,1.9,1.2,-9999.0,-9999.0,270,West,0.5,0.3,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161101T0330,19.0,66.2,16.0,60.8,83,5.6,3.5,-9999.0,-9999.0,270,West,0.7,0.4,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161101T0400,20.0,68.0,16.0,60.8,78,5.6,3.5,-9999.0,-9999.0,240,WSW,0.8,0.5,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161101T0430,23.0,73.4,16.0,60.8,65,3.7,2.3,-9999.0,-9999.0,230,SW,0.8,0.5,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0500,24.0,75.2,16.0,60.8,61,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0530,26.0,78.8,15.0,59.0,51,5.6,3.5,-9999.0,-9999.0,300,WNW,1.2,0.7,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0600,28,83,15,60,35,3.7,2.3,,,340,NNW,1,1,1017,30.03,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161101T0600,28.0,82.4,15.0,59.0,45,3.7,2.3,-9999.0,-9999.0,340,NNW,1.5,0.9,1018,30.06,-999,-999,28.0,82.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0700,29.0,84.2,16.0,60.8,45,7.4,4.6,-9999.0,-9999.0,10,North,1.2,0.7,1017,30.04,-999,-999,29.1,84.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0730,30.0,86.0,17.0,62.6,45,7.4,4.6,-9999.0,-9999.0,10,North,1.5,0.9,1016,30.01,-999,-999,30.3,86.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0800,30.0,86.0,16.0,60.8,43,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1016,30.01,-999,-999,30.1,86.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0830,30.0,86.0,13.0,55.4,35,7.4,4.6,-9999.0,-9999.0,340,NNW,1.8,1.1,1016,30.01,-999,-999,29.2,84.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0900,30,86,13,55,24,5.6,3.5,,,20,NNE,1,1,1014,29.95,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161101T0900,30.0,86.0,13.0,55.4,35,5.6,3.5,-9999.0,-9999.0,20,NNE,1.8,1.1,1015,29.98,-999,-999,29.2,84.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T0930,30.0,86.0,13.0,55.4,35,5.6,3.5,-9999.0,-9999.0,320,NW,1.8,1.1,1015,29.98,-999,-999,29.2,84.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1000,30.0,86.0,11.0,51.8,31,3.7,2.3,-9999.0,-9999.0,350,North,1.8,1.1,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1030,30.0,86.0,13.0,55.4,35,3.7,2.3,-9999.0,-9999.0,320,NW,1.8,1.1,1014,29.95,-999,-999,29.2,84.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1100,29.0,84.2,14.0,57.2,40,3.7,2.3,-9999.0,-9999.0,320,NW,1.8,1.1,1015,29.98,-999,-999,28.6,83.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1130,28.0,82.4,15.0,59.0,45,0.0,0.0,-9999.0,-9999.0,0,North,1.8,1.1,1015,29.98,-999,-999,28.0,82.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1200,27,81,16,62,42,0.0,0.0,,,,,1,1,1014,29.94,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161101T1200,27.0,80.6,16.0,60.8,51,0.0,0.0,-9999.0,-9999.0,0,North,1.8,1.1,1015,29.98,-999,-999,27.5,81.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1230,25.0,77.0,17.0,62.6,61,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1300,24.0,75.2,17.0,62.6,65,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161101T1500,21,70,17,62,69,0.0,0.0,,,,,1,1,1015,29.99,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161101T1800,19,66,16,61,79,0.0,0.0,,,,,1,1,1016,30.01,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161101T2100,17,63,15,60,85,0.0,0.0,,,,,1,1,1016,29.99,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161102T0000,17,63,15,60,85,0.0,0.0,,,,,0.5,0,1016,30.00,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20161102T0200,17.0,62.6,15.0,59.0,88,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161102T0230,17.0,62.6,15.0,59.0,88,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161102T0300,18,64,16,61,86,0.0,0.0,,,,,0.2,0,1018,30.05,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161102T0300,18.0,64.4,16.0,60.8,88,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161102T0330,19.0,66.2,16.0,60.8,83,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161102T0400,21.0,69.8,17.0,62.6,78,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161102T0430,22.0,71.6,17.0,62.6,73,3.7,2.3,-9999.0,-9999.0,290,WNW,0.4,0.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0500,24.0,75.2,17.0,62.6,65,3.7,2.3,-9999.0,-9999.0,290,WNW,0.4,0.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0530,26.0,78.8,18.0,64.4,61,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0600,26,79,21,69,65,0.0,0.0,,,,,0.2,0,1017,30.04,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161102T0600,26.0,78.8,18.0,64.4,61,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0630,27.0,80.6,18.0,64.4,58,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1017,30.04,-999,-999,27.9,82.3,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0700,28.0,82.4,19.0,66.2,58,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1017,30.04,-999,-999,29.2,84.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0730,28.0,82.4,17.0,62.6,51,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1016,30.01,-999,-999,28.5,83.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0800,29.0,84.2,17.0,62.6,48,5.6,3.5,-9999.0,-9999.0,20,NNE,0.8,0.5,1016,30.01,-999,-999,29.4,85.0,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0830,29.0,84.2,16.0,60.8,45,3.7,2.3,-9999.0,-9999.0,20,NNE,0.8,0.5,1016,30.01,-999,-999,29.1,84.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0900,30,85,16,60,33,3.7,2.3,,,0,North,0.5,0,1014,29.96,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161102T0900,30.0,86.0,16.0,60.8,43,3.7,2.3,-9999.0,-9999.0,360,North,1.0,0.6,1015,29.98,-999,-999,30.1,86.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T0930,30.0,86.0,16.0,60.8,43,3.7,2.3,-9999.0,-9999.0,360,North,1.0,0.6,1015,29.98,-999,-999,30.1,86.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T1000,30.0,86.0,16.0,60.8,43,3.7,2.3,-9999.0,-9999.0,320,NW,1.0,0.6,1015,29.98,-999,-999,30.1,86.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161102T1200,27,81,19,65,50,3.7,2.3,,,270,West,0.2,0,1014,29.95,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161102T1500,21,70,18,65,79,0.0,0.0,,,,,0.2,0,1015,29.99,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20161102T1800,19,67,17,62,80,0.0,0.0,,,,,0.05,0,1016,30.00,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20161102T2100,17,63,16,61,90,0.0,0.0,,,,,0.05,0,1016,30.01,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20161103T0000,16,61,16,60,95,0.0,0.0,,,,,0.05,0,1016,30.02,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20161103T0200,16.0,60.8,15.0,59.0,94,0.0,0.0,-9999.0,-9999.0,0,North,0.0,0.0,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161103T0230,16.0,60.8,16.0,60.8,100,0.0,0.0,-9999.0,-9999.0,0,North,0.1,0.1,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161103T0300,17,63,17,62,96,0.0,0.0,,,,,0.2,0,1018,30.08,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20161103T0300,17.0,62.6,17.0,62.6,100,0.0,0.0,-9999.0,-9999.0,0,North,0.2,0.1,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161103T0430,22.0,71.6,17.0,62.6,73,3.7,2.3,-9999.0,-9999.0,290,WNW,0.2,0.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161103T0500,25.0,77.0,18.0,64.4,65,0.0,0.0,-9999.0,-9999.0,0,North,0.2,0.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0530,27.0,80.6,18.0,64.4,58,5.6,3.5,-9999.0,-9999.0,320,NW,0.4,0.2,1019,30.09,-999,-999,27.9,82.3,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0600,28,83,17,63,40,5.6,3.5,,,20,NNE,0.2,0,1017,30.05,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161103T0600,28.0,82.4,17.0,62.6,51,5.6,3.5,-9999.0,-9999.0,20,NNE,0.5,0.3,1018,30.06,-999,-999,28.5,83.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0630,29.0,84.2,17.0,62.6,48,5.6,3.5,-9999.0,-9999.0,10,North,0.8,0.5,1018,30.06,-999,-999,29.4,85.0,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0700,29.0,84.2,16.0,60.8,45,3.7,2.3,-9999.0,-9999.0,10,North,0.8,0.5,1018,30.06,-999,-999,29.1,84.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0730,30.0,86.0,16.0,60.8,43,3.7,2.3,-9999.0,-9999.0,30,NNE,0.8,0.5,1017,30.04,-999,-999,30.1,86.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0800,30.0,86.0,16.0,60.8,43,5.6,3.5,-9999.0,-9999.0,20,NNE,1.2,0.7,1016,30.01,-999,-999,30.1,86.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0830,31.0,87.8,15.0,59.0,38,5.6,3.5,-9999.0,-9999.0,20,NNE,1.5,0.9,1015,29.98,-999,-999,30.6,87.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0900,32,89,15,59,27,3.7,2.3,,,,,2,1,1014,29.94,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161103T0900,32.0,89.6,15.0,59.0,36,3.7,2.3,-9999.0,-9999.0,0,Variable,2.0,1.2,1015,29.98,-999,-999,31.6,88.9,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T0930,32.0,89.6,15.0,59.0,36,5.6,3.5,-9999.0,-9999.0,20,NNE,2.0,1.2,1015,29.98,-999,-999,31.6,88.9,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1000,31.0,87.8,15.0,59.0,38,3.7,2.3,-9999.0,-9999.0,350,North,2.0,1.2,1015,29.98,-999,-999,30.6,87.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1030,31.0,87.8,15.0,59.0,38,3.7,2.3,-9999.0,-9999.0,310,NW,2.0,1.2,1014,29.95,-999,-999,30.6,87.1,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1100,31.0,87.8,17.0,62.6,43,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1015,29.98,-999,-999,31.4,88.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1130,30.0,86.0,17.0,62.6,45,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1015,29.98,-999,-999,30.3,86.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1200,28,82,18,65,47,0.0,0.0,,,,,2,1,1014,29.94,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161103T1200,28.0,82.4,18.0,64.4,54,0.0,0.0,-9999.0,-9999.0,0,North,2.0,1.2,1015,29.98,-999,-999,28.8,83.9,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1230,27.0,80.6,18.0,64.4,58,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1015,29.98,-999,-999,27.9,82.3,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1300,25.0,77.0,18.0,64.4,65,0.0,0.0,-9999.0,-9999.0,0,North,1.2,0.7,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161103T1500,22,71,18,65,76,0.0,0.0,,,,,2,1,1015,29.98,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161103T1800,19,67,17,63,84,0.0,0.0,,,,,1,1,1016,30.00,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161103T2100,17,62,16,62,99,0.0,0.0,,,,,1,1,1015,29.98,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161104T0000,16,60,16,60,100,0.0,0.0,,,,,0.5,0,1015,29.96,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20161104T0200,15.0,59.0,15.0,59.0,100,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20161104T0230,16.0,60.8,15.0,59.0,94,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20161104T0300,18,64,15,58,77,0.0,0.0,,,,,0.5,0,1015,29.98,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20161104T0300,18.0,64.4,15.0,59.0,83,0.0,0.0,-9999.0,-9999.0,0,North,0.8,0.5,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161104T0330,19.0,66.2,15.0,59.0,78,1.9,1.2,-9999.0,-9999.0,280,West,0.8,0.5,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20161104T0400,21.0,69.8,15.0,59.0,68,3.7,2.3,-9999.0,-9999.0,290,WNW,0.9,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0430,23.0,73.4,14.0,57.2,57,7.4,4.6,-9999.0,-9999.0,230,SW,0.9,0.6,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0500,25.0,77.0,15.0,59.0,54,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0530,26.0,78.8,15.0,59.0,51,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0600,28,82,15,59,35,0.0,0.0,,,,,1,1,1014,29.94,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20161104T0600,28.0,82.4,15.0,59.0,45,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1015,29.98,-999,-999,28.0,82.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0630,28.0,82.4,15.0,59.0,45,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1014,29.95,-999,-999,28.0,82.5,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0700,30.0,86.0,15.0,59.0,40,7.4,4.6,-9999.0,-9999.0,240,WSW,1.0,0.6,1013,29.92,-999,-999,29.7,85.4,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0730,31.0,87.8,16.0,60.8,40,13.0,8.1,-9999.0,-9999.0,250,WSW,1.5,0.9,1013,29.92,-999,-999,30.9,87.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20161104T0800,31.0,87.8,16.0,60.8,40,16.7,10.4,-9999.0,-9999.0,260,West,1.5,0.9,1012,29.89,-999,-999,30.9,87.6,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
